Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Snerlevej 28, 1. 68",56.020847,12.593771,1495000,Ejerlejlighed,2,,mellem,"1,37",243,495,65,23000,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/snerlevej-28/1-68/
"Murergade 7, 2. th",56.033608,12.605245,1725000,Ejerlejlighed,2,,lav,426,186,217,61,28278,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/murergade-7/2-th/
"Sabroesvej 17D, 2. tv",56.035089,12.599569,1295000,Ejerlejlighed,3,1946,lav,738,103,612,74,17500,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-17d/2-tv/
Volmersvej 24B,56.023331,12.52231,3750000,Villa,6,1969,høj,"3,20",2712,3.138,185,20270,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/volmersvej-24b/
Montebello Alle 22,56.030131,12.589393,3595000,Villa,4,,mellem,"1,06",291,258,120,29958,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/montebello%20alle-22/
"Snerlevej 50, 1. th",56.022134,12.590182,1450000,Ejerlejlighed,2,1965,mellem,"1,15",80,400,70,20714,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/snerlevej-50/1-th/
Mariavej 4,56.050277,12.593734,5245000,Villa,4,1969,mellem,"1,25",910,1.193,140,37464,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mariavej-4/
"Strandgade 39, 1. ",56.03306,12.611082,5500000,Ejerlejlighed,6,,N/A,129,241,128,236,23305,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandgade-39/1-/
Gl Hellebækvej 19D,56.042349,12.597582,4195000,Villa,4,1967,lav,705,445,676,140,29964,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gl%20helleb%C3%A6kvej-19d/
Horsensvej 30,56.022021,12.593812,3895000,Rækkehus,5,1970,mellem,"1,38",171,559,127,30669,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-30/
"Sabroesvej 19E, st. th",56.034795,12.599393,1495000,Ejerlejlighed,3,,lav,757,116,608,74,20202,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-19e/st-th/
Haderslevvej 16B,56.026246,12.591114,2995000,Rækkehus,4,2005,mellem,"1,35",416,626,121,24752,A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/haderslevvej-16b/
"Mads Holms Vej 30, 1. ",56.031405,12.597466,2395000,Ejerlejlighed,4,1937,lav,966,404,688,102,23480,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mads%20holms%20vej-30/1-/
Nationernes Alle 23,56.04738,12.598184,9950000,Villa,6,1905,mellem,"1,09",839,1.048,133,74812,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/nationernes%20alle-23/
Ulstrupparken 8,56.042175,12.580339,3295000,Villa,4,1969,mellem,543,354,523,128,25742,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ulstrupparken-8/
"Sabroesvej 13G, 1. tv",56.035119,12.601918,1995000,Ejerlejlighed,3,1959,lav,593,96,471,78,25576,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-13g/1-tv/
"Peder Skrams Vej 10, 1. th",56.027664,12.596638,2495000,Ejerlejlighed,3,,høj,"1,21",667,791,76,32828,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/peder%20skrams%20vej-10/1-th/
"Stengade 82A, st. ",56.035348,12.614836,2995000,Ejerlejlighed,3,,N/A,232,120,280,87,34425,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-82a/st-/
"Mads Holms Vej 6, 1. 5",56.031328,12.60197,1295000,Ejerlejlighed,1,1961,lav,703,151,412,53,24433,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mads%20holms%20vej-6/1-5/
Ørebakken 25,56.038869,12.60047,3750000,Villa,5,1898,lav,700,320,623,88,42613,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%B8rebakken-25/
Volmersvej 23A,56.023089,12.520435,2745000,Villa,5,1964,høj,"3,32",2663,3.253,132,20795,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/volmersvej-23a/
Rolighedsvej 17,56.032847,12.601753,4495000,Villa,6,,lav,660,159,405,153,29379,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rolighedsvej-17/
Bøgebakken 35B,56.017739,12.589913,4250000,Rækkehus,4,1986,lav,"1,16",536,267,136,31250,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/b%C3%B8gebakken-35b/
"Chr Rasmussens Vej 22, st. th",57.2356241,9.5861161,1895000,Ejerlejlighed,3,1953,lav,996,450,643,76,24934,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/chr%20rasmussens%20vej-22/st-th/
Århusvej 33,56.024639,12.596141,2995000,Villa,2,1940,høj,"1,45",391,859,72,41597,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%A5rhusvej-33/
"Mads Holms Vej 2, 1. 4",56.030736,12.602385,945000,Andelsbolig,2,,lav,712,182,414,71,13309,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mads%20holms%20vej-2/1-4/
"Bragesvej 51, st. th",56.036517,12.596107,1745000,Ejerlejlighed,2,1921,lav,642,247,631,43,40581,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/bragesvej-51/st-th/
Chr Rasmussens Vej 10,57.2356241,9.5861161,3495000,Villa,4,1936,lav,"1,06",505,685,101,34603,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/chr%20rasmussens%20vej-10/
Herningvej 5,56.026019,12.588028,3099000,Villa,5,1954,mellem,"1,17",441,565,143,21671,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/herningvej-5/
"Stengade 84B, 3. ",56.035471,12.615163,3295000,Ejerlejlighed,3,1827,N/A,257,145,301,118,27923,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-84b/3-/
"Gurrevej 3, st. tv",56.036574,12.602086,2095000,Ejerlejlighed,2,,lav,555,154,447,68,30808,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gurrevej-3/st-tv/
Enighedsvej 4,56.034387,12.602068,3595000,Villa,4,1905,lav,613,63,435,74,48581,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/enighedsvej-4/
Sabroesvej 10A,56.035728,12.599129,5950000,Villa,6,1899,lav,751,57,635,152,39144,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-10a/
Æblehaven 14,56.026632,12.586687,2685000,Rækkehus,5,1954,mellem,"1,14",517,480,110,24409,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%A6blehaven-14/
"Rosenkildevej 17, 1. th",56.034116,12.603662,1175000,Ejerlejlighed,2,1925,lav,523,167,332,55,21363,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenkildevej-17/1-th/
Nordre Strandvej 71,56.053557,12.585643,6950000,Villa,9,1974,mellem,"1,55",550,1.500,242,28719,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/nordre%20strandvej-71/
"Fiolgade 9E, 1. th",56.033661,12.608946,1625000,Ejerlejlighed,2,1777,N/A,193,299,137,49,33163,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/fiolgade-9e/1-th/
Eremitvej 16A,56.05191,12.589148,15000000,Villa,7,1968,mellem,"1,37",649,1.314,251,59760,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/eremitvej-16a/
Baldersvej 24,56.035791,12.591015,3395000,Villa,3,1933,mellem,477,469,443,77,44090,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/baldersvej-24/
Kongevejen 72,56.028097,12.592901,2725000,Villa,3,1930,mellem,"1,32",606,561,90,30277,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/kongevejen-72/
Hollandskevej 8B,56.032667,12.601068,2495000,Villa,3,1957,lav,707,190,447,104,23990,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/hollandskevej-8b/
"Strandpromenaden 47, st. th",56.042385,12.607383,4695000,Ejerlejlighed,3,2019,lav,666,381,695,88,53352,A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandpromenaden-47/st-th/
Kristinehøjvej 42,56.032003,12.569916,3750000,Villa,7,1971,høj,"1,28",466,911,160,23437,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/kristineh%C3%B8jvej-42/
"Mads Holms Vej 2, st. 4",56.030736,12.602385,725000,Andelsbolig,2,,lav,712,182,414,71,10211,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mads%20holms%20vej-2/st-4/
"Horsensvej 4, 1. th",56.022403,12.589582,1795000,Ejerlejlighed,3,1965,mellem,"1,12",108,405,70,25642,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-4/1-th/
Herningvej 6,56.026099,12.587254,1995000,Villa,3,1957,mellem,"1,13",474,545,88,22670,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/herningvej-6/
Gefionsvej 82A,56.036796,12.586723,2750000,Villa,4,1958,mellem,318,498,267,99,27777,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gefionsvej-82a/
"Sct Anna Gade 13, 2. ",,,1699000,Ejerlejlighed,2,,N/A,157,116,243,48,35395,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sct%20anna%20gade-13/2-/
Ryesvej 1,56.029142,12.598569,3995000,Villa,5,1902,lav,"1,01",474,714,165,24212,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ryesvej-1/
"Stürups Plads 3, 3. 10",56.032967,12.607726,3795000,Ejerlejlighed,2,1997,N/A,294,212,53,86,44127,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/st%C3%BCrups%20plads-3/3-10/
Gl Hellebækvej 3A,56.040793,12.601396,5995000,Villa,5,1941,lav,751,540,706,139,43129,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gl%20helleb%C3%A6kvej-3a/
"Stengade 78B, 2. tv",56.035084,12.61472,1695000,Ejerlejlighed,1,,N/A,210,104,250,63,26904,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-78b/2-tv/
Nordre Strandvej 3B,56.044052,12.599192,4195000,Ejerlejlighed,5,,lav,888,621,853,147,28537,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/nordre%20strandvej-3b/
Hellebo Park 8,56.049048,12.58633,3200000,Rækkehus,3,100 MBit,mellem,"1,05",454,997,81,39506,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/hellebo%20park-8/
"Horsensvej 18, 2. mf",56.021686,12.593332,1345000,Ejerlejlighed,2,,mellem,"1,34",160,512,51,26372,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-18/2-mf/
"Grønnehavevej 19, 2. tv",56.040382,12.609375,2250000,Ejerlejlighed,2,,lav,417,133,465,76,29605,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gr%C3%B8nnehavevej-19/2-tv/
"Mads Holms Vej 2, 2. 3",56.030736,12.602385,945000,Andelsbolig,2,,lav,712,182,414,71,13309,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mads%20holms%20vej-2/2-3/
"Ørebakken 8C, 1. th",56.040232,12.602297,1850000,Ejerlejlighed,3,,lav,668,476,622,68,27205,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%B8rebakken-8c/1-th/
"Rolighedsvej 12, 3. 34",56.033377,12.601849,1198000,Ejerlejlighed,2,,lav,644,123,408,42,28523,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rolighedsvej-12/3-34/
"Sudergade 3B, 1. th",56.03508,12.608552,2495000,Ejerlejlighed,3,,N/A,231,292,129,85,29352,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sudergade-3b/1-th/
Sæbyvej 10,56.026044,12.593471,3145000,Villa,3,1961,mellem,"1,48",417,738,133,23646,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/s%C3%A6byvej-10/
Montebello Alle 13,56.029135,12.590445,2995000,Villa,4,1936,mellem,"1,18",420,367,89,33651,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/montebello%20alle-13/
"Stenvinkelsvej 3, 1. tv",56.039633,12.610168,1295000,Ejerlejlighed,2,1900,lav,327,64,387,49,26428,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stenvinkelsvej-3/1-tv/
"Fiolgade 22C, st. th",56.035908,12.607897,1550000,Ejerlejlighed,2,,N/A,205,352,81,51,30392,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/fiolgade-22c/st-th/
"Sabroesvej 15C, 2. th",56.035299,12.599942,1485000,Ejerlejlighed,3,,lav,709,78,590,74,20067,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-15c/2-th/
Nordre Strandvej 63,56.052886,12.586577,7750000,Villa,5,1898,mellem,"1,47",549,1.421,180,43055,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/nordre%20strandvej-63/
Nationernes Alle 32,56.047621,12.598596,11950000,Villa,14,1900,mellem,"1,13",876,1.085,266,44924,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/nationernes%20alle-32/
Galschiøtsvej 22,56.030944,12.590324,3250000,Villa,4,1932,mellem,978,268,302,89,36516,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/galschi%C3%B8tsvej-22/
"Bjergegade 17, 2. ",56.035722,12.611238,3995000,Ejerlejlighed,4,1880,N/A,114,152,148,122,32745,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/bjergegade-17/2-/
Skjoldsvej 27,56.036952,12.591638,4995000,Villa,4,1964,mellem,392,457,369,115,43434,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/skjoldsvej-27/
Lundegade 24B,56.039702,12.607088,4150000,Rækkehus,5,1983,lav,407,166,409,141,29432,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/lundegade-24b/
