Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Søndervangs Allé 63, st. 2",55.652885,12.490518,1999000,Ejerlejlighed,2,,mellem,"1,05",213,188,58,34465,C,https://www.dingeo.dk/adresse/2500-valby/s%C3%B8ndervangs%20all%C3%A9-63/st-2/
"Løgæblevej 3, 6. tv",55.656769,12.503078,5498000,Ejerlejlighed,3,,lav,"1,03",153,415,91,60417,A,https://www.dingeo.dk/adresse/2500-valby/l%C3%B8g%C3%A6blevej-3/6-tv/
"Prisholmvej 5, 2. tv",55.660494,12.482848,1995000,Ejerlejlighed,2,,lav,486,192,151,53,37641,E,https://www.dingeo.dk/adresse/2500-valby/prisholmvej-5/2-tv/
"Vigerslevvej 39, st. th",55.669298,12.489568,4998000,Ejerlejlighed,5,,mellem,752,334,399,147,34000,C,https://www.dingeo.dk/adresse/2500-valby/vigerslevvej-39/st-th/
"Rosenholms Allé 25, 1. th",55.658465,12.482406,2399000,Ejerlejlighed,2,,lav,642,243,303,61,39327,E,https://www.dingeo.dk/adresse/2500-valby/rosenholms%20all%C3%A9-25/1-th/
"Søndre Fasanvej 94D, 3. 84",55.667859,12.515798,2795000,Ejerlejlighed,3,1975,lav,170,172,61,65,43000,C,https://www.dingeo.dk/adresse/2500-valby/s%C3%B8ndre%20fasanvej-94d/3-84/
Søndervangs Allé 1B,55.654904,12.499397,6200000,Villa,5,1966,lav,"1,34",281,447,125,49600,C,https://www.dingeo.dk/adresse/2500-valby/s%C3%B8ndervangs%20all%C3%A9-1b/
Østergårds Allé 3,55.646897,12.504079,5695000,Villa,7,1952,mellem,"1,82",340,446,163,34938,F,https://www.dingeo.dk/adresse/2500-valby/%C3%B8sterg%C3%A5rds%20all%C3%A9-3/
Blommehaven 47A,55.646623,12.496974,3898000,Villalejlighed,4,1980,mellem,"1,42",266,474,79,49341,C,https://www.dingeo.dk/adresse/2500-valby/blommehaven-47a/
"Vestbanevej 15, 3. th",55.66471,12.521141,2995000,Ejerlejlighed,2,,lav,325,288,344,65,46076,D,https://www.dingeo.dk/adresse/2500-valby/vestbanevej-15/3-th/
"Vigerslevvej 278B, st. tv",55.649623,12.490907,1850000,Ejerlejlighed,2,50 MBit,mellem,"1,16",248,543,56,33035,N/A,https://www.dingeo.dk/adresse/2500-valby/vigerslevvej-278b/st-tv/
"Ingrid Marievej 20, 6. tv",55.656953,12.503458,5495000,Ejerlejlighed,4,,lav,"1,00",169,411,101,54405,A,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-20/6-tv/
"Clara Pontoppidans Vej 16, st. tv",55.657966,12.511818,3698000,Ejerlejlighed,3,,lav,613,384,438,80,46225,A,https://www.dingeo.dk/adresse/2500-valby/clara%20pontoppidans%20vej-16/st-tv/
"Valbygårdsvej 76A, st. th",55.657782,12.523212,3395000,Ejerlejlighed,3,1939,lav,542,158,131,70,48500,E,https://www.dingeo.dk/adresse/2500-valby/valbyg%C3%A5rdsvej-76a/st-th/
"Løgæblevej 5, 5. tv",55.6566,12.502772,5795000,Ejerlejlighed,4,,lav,"1,06",142,418,112,51741,A,https://www.dingeo.dk/adresse/2500-valby/l%C3%B8g%C3%A6blevej-5/5-tv/
"Vestbanevej 10, 1. th",55.664571,12.520392,3298000,Ejerlejlighed,2,,lav,301,261,295,66,49969,D,https://www.dingeo.dk/adresse/2500-valby/vestbanevej-10/1-th/
Lindebugten 30,55.670225,12.486571,10500000,Villa,5,1928,mellem,917,202,277,134,78358,E,https://www.dingeo.dk/adresse/2500-valby/lindebugten-30/
"Ingrid Marievej 28, 2. tv",55.656667,12.504183,4295000,Ejerlejlighed,3,,lav,"1,01",139,357,87,49367,A,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-28/2-tv/
"Buster Larsens Vej 5, 2. tv",55.657995,12.509813,4995000,Ejerlejlighed,4,,lav,707,257,428,108,46250,A,https://www.dingeo.dk/adresse/2500-valby/buster%20larsens%20vej-5/2-tv/
"Vigerslevvej 299, st. ",55.647868,12.493859,4800000,Villalejlighed,3,1936,mellem,"1,36",24,548,89,53932,D,https://www.dingeo.dk/adresse/2500-valby/vigerslevvej-299/st-/
"Ingrid Marievej 66, 2. 2",55.655781,12.506719,3595000,Ejerlejlighed,3,2021,lav,"1,02",196,183,68,52867,A,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-66/2-2/
"Valby Langgade 251, st. th",55.671901,12.483145,2595000,Ejerlejlighed,3,,lav,"1,02",264,138,59,43983,D,https://www.dingeo.dk/adresse/2500-valby/valby%20langgade-251/st-th/
Søndervangs Allé 52A,55.653677,12.492173,7995000,Villa,4,2016,lav,"1,15",149,203,148,54020,A2010,https://www.dingeo.dk/adresse/2500-valby/s%C3%B8ndervangs%20all%C3%A9-52a/
Nøddehaven 54,55.653018,12.493211,9195000,Villa,10,1935,mellem,"1,22",247,296,211,43578,D,https://www.dingeo.dk/adresse/2500-valby/n%C3%B8ddehaven-54/
"Tjørnelunds Allé 2, 1. tv",55.66043,12.479207,3995000,Ejerlejlighed,5,,lav,354,184,314,131,30496,D,https://www.dingeo.dk/adresse/2500-valby/tj%C3%B8rnelunds%20all%C3%A9-2/1-tv/
"Lyshøjgårdsvej 97, 4. 1",55.662612,12.508554,3998000,Ejerlejlighed,3,,lav,301,95,304,74,54027,C,https://www.dingeo.dk/adresse/2500-valby/lysh%C3%B8jg%C3%A5rdsvej-97/4-1/
"Urtehaven 6A, 1. th",55.652424,12.495261,2695000,Ejerlejlighed,3,1949,mellem,"1,35",384,379,67,40223,D,https://www.dingeo.dk/adresse/2500-valby/urtehaven-6a/1-th/
"Steenbergsvej 10, 1. ",55.663033,12.505962,6998000,Villalejlighed,5,1914,lav,402,78,245,112,62482,C,https://www.dingeo.dk/adresse/2500-valby/steenbergsvej-10/1-/
"Løgæblevej 3, 3. tv",55.656769,12.503078,4400000,Ejerlejlighed,3,,lav,"1,03",153,415,87,50574,A,https://www.dingeo.dk/adresse/2500-valby/l%C3%B8g%C3%A6blevej-3/3-tv/
"Horsekildevej 34, 1. tv",55.668035,12.510194,2698000,Ejerlejlighed,2,1932,lav,381,118,387,61,44229,C,https://www.dingeo.dk/adresse/2500-valby/horsekildevej-34/1-tv/
"Kongeæblevej 5, 3. th",55.655957,12.505097,4850000,Ejerlejlighed,3,,lav,"1,05",109,263,91,53296,A2020,https://www.dingeo.dk/adresse/2500-valby/konge%C3%A6blevej-5/3-th/
Åhaven 65,55.650384,12.496276,6995000,Villa,6,1955,mellem,"1,46",320,283,151,46324,E,https://www.dingeo.dk/adresse/2500-valby/%C3%A5haven-65/
"Valby Langgade 184, st. ",55.669055,12.495037,360000,Andelsbolig,3,,mellem,445,317,495,78,4615,E,https://www.dingeo.dk/adresse/2500-valby/valby%20langgade-184/st-/
"Centerparken 32, 1. tv",55.654688,12.490149,2198000,Ejerlejlighed,2,1968,lav,"1,03",47,64,67,32805,D,https://www.dingeo.dk/adresse/2500-valby/centerparken-32/1-tv/
"Rosenhaven 14, 1. ",55.65244,12.496932,4595000,Villalejlighed,4,1937,mellem,"1,46",454,288,95,48368,D,https://www.dingeo.dk/adresse/2500-valby/rosenhaven-14/1-/
"Amalie Skrams Allé 6, st. ",55.666278,12.500813,6800000,Villalejlighed,4,1915,lav,554,196,194,92,73913,F,https://www.dingeo.dk/adresse/2500-valby/amalie%20skrams%20all%C3%A9-6/st-/
"Folehaven 92, st. th",55.652151,12.496819,2095000,Ejerlejlighed,2,,mellem,"1,46",463,277,57,36754,D,https://www.dingeo.dk/adresse/2500-valby/folehaven-92/st-th/
Langagervej 30,55.661621,12.489677,7595000,Villa,5,,lav,824,338,392,160,47468,N/A,https://www.dingeo.dk/adresse/2500-valby/langagervej-30/
"Urtehaven 6A, st. th",55.652424,12.495261,2495000,Ejerlejlighed,3,1949,mellem,"1,35",384,379,67,37238,D,https://www.dingeo.dk/adresse/2500-valby/urtehaven-6a/st-th/
Clara Pontoppidans Vej 45,55.657496,12.51049,6195000,Rækkehus,5,2007,lav,710,311,390,136,45551,A,https://www.dingeo.dk/adresse/2500-valby/clara%20pontoppidans%20vej-45/
Danhaven 10,55.65173,12.492493,7295000,Villa,5,1956,mellem,"1,19",356,363,132,55265,D,https://www.dingeo.dk/adresse/2500-valby/danhaven-10/
"Centerparken 30, st. th",55.654798,12.490083,2695000,Ejerlejlighed,3,1968,lav,"1,03",50,67,90,29944,D,https://www.dingeo.dk/adresse/2500-valby/centerparken-30/st-th/
"Vestbanevej 6, 4. th",55.664631,12.519962,4195000,Ejerlejlighed,3,1935,lav,277,253,269,78,53782,D,https://www.dingeo.dk/adresse/2500-valby/vestbanevej-6/4-th/
Nakskovvej 50A,55.668024,12.492747,7995000,Villa,5,,mellem,630,469,611,108,74027,N/A,https://www.dingeo.dk/adresse/2500-valby/nakskovvej-50a/
