Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Byporten 41,55.881292,12.495125,3095000,Ejerlejlighed,4,1987,mellem,196,328,140,86,35988,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/byporten-41/
Grønnegade 38,55.880115,12.468287,16500000,Landejendom,7,1932,lav,"1,90",1228,1.838,154,107142,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gr%C3%B8nnegade-38/
Usserød Kongevej 125,55.895627,12.489733,4245000,Villa,5,1830,mellem,"1,01",170,919,190,22342,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/usser%C3%B8d%20kongevej-125/
Høsterkøbvej 52,55.852708,12.485047,36000000,Landejendom,7,1877,mellem,"3,24",636,3.026,285,126315,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8sterk%C3%B8bvej-52/
Sdr. Jagtvej 3B,55.875638,12.504022,5200000,Villa,4,1965,høj,693,78,505,127,40944,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/sdr.%20jagtvej-3b/
Høsterkøb Byvej 6,55.857768,12.484372,17900000,Villa,8,2017,mellem,"2,71",1055,2.507,356,50280,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8sterk%C3%B8b%20byvej-6/
Ringvej 45,55.891298,12.478714,5495000,Villa,3,1977,lav,"1,23",764,1.219,150,36633,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ringvej-45/
Christianshusvej 7,55.901527,12.478511,4950000,Rækkehus,4,1981,høj,547,789,517,146,33904,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/christianshusvej-7/
Gøngehusvej 267,55.846876,12.499776,8500000,Villa,5,1900,høj,"3,78",520,2.228,172,49418,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8ngehusvej-267/
Holmetoften 4B,55.895775,12.490993,4495000,Rækkehus,5,,mellem,990,244,847,179,25111,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/holmetoften-4b/
"Opnæsgård 23, st. tv",55.883038,12.513131,1177454,Andelsbolig,2,,mellem,961,331,294,82,14359,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/opn%C3%A6sg%C3%A5rd-23/st-tv/
"Hørsholm Park 9, 2. mf",55.881848,12.507496,1995000,Ejerlejlighed,2,,mellem,607,78,101,69,28913,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8rsholm%20park-9/2-mf/
Axel Heides Vej 36,55.907727,12.51499,4795000,Rækkehus,4,2008,mellem,"2,53",619,1.177,126,38055,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/axel%20heides%20vej-36/
"Ahornvej 3C, 2. tv",55.887327,12.495726,2495000,Ejerlejlighed,3,1981,mellem,73,340,50,69,36159,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ahornvej-3c/2-tv/
Svalevej 8,55.892889,12.509193,7250000,Villa,6,,høj,989,542,331,170,42647,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/svalevej-8/
Gøgevang 64,55.873446,12.512948,10595000,Villa,6,1962,høj,"1,26",366,1.041,180,58861,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8gevang-64/
Grønnegade 17C,55.881623,12.462215,5750000,Ejerlejlighed,4,1897,lav,"2,29",1644,2.214,161,35714,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gr%C3%B8nnegade-17c/
Holmager 20,55.858723,12.502682,8495000,Villa,5,2016,meget høj,"2,48",1001,2.252,170,49970,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/holmager-20/
Rypevej 8,55.891345,12.513433,8695000,Villa,7,1969,høj,"1,14",391,533,202,43044,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/rypevej-8/
Tjørnevej 27,55.886269,12.50276,5795000,Villa,4,1960,mellem,402,300,360,129,44922,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/tj%C3%B8rnevej-27/
Folehavevej 93,55.870576,12.512812,9495000,Villa,5,1961,høj,"1,48",72,1.298,170,55852,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/folehavevej-93/
Kirstineparken 49,55.888171,12.507118,7695000,Rækkehus,5,,høj,660,157,346,135,57000,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kirstineparken-49/
Ådalen 24,55.902454,12.493832,2995000,Rækkehus,4,1970,lav,"1,25",275,490,107,27990,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%A5dalen-24/
Stakkeledet 59,55.861979,12.50382,6995000,Villa,4,2002,meget høj,"2,13",809,1.905,142,49260,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stakkeledet-59/
Bjerget 4,55.888006,12.40646,11998000,Villa,5,1957,mellem,"3,73",575,2.696,205,58526,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bjerget-4/
Ravnevej 19,55.89521,12.504126,6495000,Villa,6,1974,høj,973,493,465,150,43300,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ravnevej-19/
Fresiavej 3,55.885013,12.491308,5195000,Rækkehus,5,1972,mellem,448,309,412,158,32879,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/fresiavej-3/
"Opnæsgård 57, 2. mf",55.884,12.512439,999999,Andelsbolig,2,,mellem,976,253,296,62,16129,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/opn%C3%A6sg%C3%A5rd-57/2-mf/
Ringvej 11,55.8919,12.482059,5995000,Villa,5,,lav,"1,06",576,1.055,167,35898,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ringvej-11/
"Ahornvej 3B, st. th",55.887218,12.495754,1675000,Ejerlejlighed,2,,mellem,76,344,47,57,29385,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ahornvej-3b/st-th/
"Mikkelborg Park 10, 2. th",55.907142,12.525188,3195000,Ejerlejlighed,2,,lav,"2,65",1271,1.695,82,38963,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/mikkelborg%20park-10/2-th/
Gøgevang 53,55.874626,12.513088,7995000,Villa,5,1951,høj,"1,18",470,918,156,51250,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8gevang-53/
"Bybjergvej 17, 1. tv",55.883812,12.500059,2395000,Ejerlejlighed,3,1962,mellem,348,306,282,77,31103,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bybjergvej-17/1-tv/
"Ørbækgårds Alle 505, st. th",55.879292,12.491234,4995000,Ejerlejlighed,4,,mellem,472,312,459,125,39960,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-505/st-th/
Sylager 13,55.859603,12.504756,7500000,Villa,8,,meget høj,"2,40",1018,2.175,189,39682,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/sylager-13/
"Kammerrådensvej 27, st. tv",55.87966,12.496359,2775000,Ejerlejlighed,3,,mellem,176,293,159,81,34259,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kammerr%C3%A5densvej-27/st-tv/
"Selmersvej 1C, 1. th",55.879701,12.503115,5995000,Ejerlejlighed,3,,mellem,345,236,312,103,58203,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/selmersvej-1c/1-th/
Stumpedyssevej 13,55.883884,12.416602,79500000,Villa,16,1964,mellem,"4,13",1311,2.795,693,114718,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stumpedyssevej-13/
Rungsted Strandvej 298,55.910313,12.524564,38000000,Villa,9,1919,lav,"3,00",1252,1.836,436,87155,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/rungsted%20strandvej-298/
Fruerhøj 25,55.863198,12.501869,5700000,Fritidshus,3,1982,meget høj,"1,98",634,1.752,100,57000,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/fruerh%C3%B8j-25/
"Gasværksvej 11, 2. ",55.880635,12.500465,1550000,Ejerlejlighed,2,,mellem,152,49,203,41,37804,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gasv%C3%A6rksvej-11/2-/
Søvang 9,55.875454,12.510168,9795000,Villa,5,,høj,976,331,787,158,61993,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/s%C3%B8vang-9/
"Bybjergvej 21, 1. tv",55.883642,12.5008,2845000,Ejerlejlighed,3,,mellem,351,289,305,77,36948,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bybjergvej-21/1-tv/
Løjeltevej 16,55.899872,12.406201,7995000,Villa,9,1850,meget lav,"4,45",1412,3.852,286,27954,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/l%C3%B8jeltevej-16/
Ådalen 2,55.902743,12.491257,3295000,Rækkehus,4,1970,lav,"1,09",137,655,107,30794,F,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%A5dalen-2/
Nygårdsvænget 27,55.899416,12.488885,4595000,Rækkehus,5,1977,lav,"1,14",377,786,158,29082,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/nyg%C3%A5rdsv%C3%A6nget-27/
"Ahornvej 3D, 2. tv",55.887457,12.49562,2100000,Ejerlejlighed,3,1981,mellem,77,332,61,69,30434,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ahornvej-3d/2-tv/
Bakkehusene 93,55.895752,12.479439,4295000,Rækkehus,5,1979,lav,"1,18",498,1.148,128,33554,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bakkehusene-93/
"Bybjergvej 7, 1. mf",55.883331,12.499559,1095000,Ejerlejlighed,1,1962,mellem,287,256,222,32,34218,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bybjergvej-7/1-mf/
Byporten 1,55.880756,12.494673,3795000,Ejerlejlighed,4,,mellem,220,357,191,117,32435,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/byporten-1/
Skovvænget 20,55.873305,12.507119,9295000,Villa,4,1937,høj,"1,02",179,828,182,51071,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/skovv%C3%A6nget-20/
"Alsvej 4C, 5. 1",55.883117,12.508617,950334,Andelsbolig,2,,mellem,714,145,70,55,17278,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/alsvej-4c/5-1/
Rungstedvej 9A,55.879428,12.501914,5995000,Villa,6,1910,mellem,291,209,230,128,46835,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/rungstedvej-9a/
"Gasværksvej 8, 3. th",55.880839,12.499751,2499994,Ejerlejlighed,3,1961,mellem,105,40,153,82,30487,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gasv%C3%A6rksvej-8/3-th/
Poppelvej 20,55.889127,12.490079,5200000,Rækkehus,4,1962,mellem,466,154,459,111,46846,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/poppelvej-20/
Ørbækgårds Alle 246,55.878427,12.489324,6095000,Rækkehus,3,,mellem,623,158,582,109,55917,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-246/
Slotsdalen 55,55.909855,12.517901,3795000,Rækkehus,3,1989,mellem,"2,75",827,1.473,95,39947,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/slotsdalen-55/
Gartnerager 5,55.884126,12.47433,5250000,Villa,3,1962,mellem,"1,48",1013,1.453,93,56451,F,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gartnerager-5/
Væverholm 36,55.856835,12.497814,6250000,Villa,6,2020,mellem,"2,67",960,2.445,170,36764,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/v%C3%A6verholm-36/
Stakkeledet 13,55.861737,12.495763,8995000,Villa,8,2023,høj,"2,14",500,1.917,198,45429,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stakkeledet-13/
Bloustrødvej 12,55.89419,12.489724,4995000,Villa,5,1840,mellem,868,270,884,170,29382,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bloustr%C3%B8dvej-12/
"Ørbækgårds Alle 508, st. th",55.879372,12.492419,3975000,Ejerlejlighed,3,,mellem,400,382,387,93,42741,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-508/st-th/
Axel Heides Vej 93,55.907196,12.515969,5995000,Rækkehus,3,,mellem,"2,50",687,1.189,117,51239,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/axel%20heides%20vej-93/
Gøgevang 62,55.873362,12.512371,8295000,Villa,5,1963,høj,"1,23",348,1.041,177,46864,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8gevang-62/
Kirsebærvej 8,55.862416,12.485891,35000000,Landejendom,9,1934,høj,"2,19",595,1.993,427,81967,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kirseb%C3%A6rvej-8/
Stakkeledet 34,55.861959,12.499638,5995000,Villa,7,1976,høj,"2,10",602,1.878,152,39440,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stakkeledet-34/
Kirstineparken 47,55.888146,12.507387,7290000,Rækkehus,5,1966,høj,677,174,355,135,54000,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kirstineparken-47/
"Gasværksvej 2, 2. tv",55.881239,12.499797,2450000,Ejerlejlighed,3,,mellem,114,36,146,82,29878,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gasv%C3%A6rksvej-2/2-tv/
